country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Slovakia,2007,female,5-14 years,0,290709,0,Slovakia2007,NA,86304245825,16815,Generation Z
Slovakia,2007,female,55-74 years,0,540800,0,Slovakia2007,NA,86304245825,16815,Silent
Slovakia,2007,female,75+ years,0,184796,0,Slovakia2007,NA,86304245825,16815,Silent
Slovakia,2007,male,15-24 years,0,425847,0,Slovakia2007,NA,86304245825,16815,Millenials
Slovakia,2007,male,25-34 years,0,468542,0,Slovakia2007,NA,86304245825,16815,Generation X
Slovakia,2007,male,35-54 years,0,767209,0,Slovakia2007,NA,86304245825,16815,Boomers
Slovakia,2007,male,5-14 years,0,305241,0,Slovakia2007,NA,86304245825,16815,Generation Z
Slovakia,2007,male,55-74 years,0,426981,0,Slovakia2007,NA,86304245825,16815,Silent
Slovakia,2007,male,75+ years,0,91240,0,Slovakia2007,NA,86304245825,16815,Silent
Slovenia,2007,male,75+ years,45,44241,101.72,Slovenia2007,NA,48114688201,24964,Silent
Slovenia,2007,male,55-74 years,112,199979,56.01,Slovenia2007,NA,48114688201,24964,Silent
Slovenia,2007,male,35-54 years,121,315897,38.3,Slovenia2007,NA,48114688201,24964,Boomers
Slovenia,2007,male,25-34 years,42,159609,26.31,Slovenia2007,NA,48114688201,24964,Generation X
Slovenia,2007,female,75+ years,21,95826,21.91,Slovenia2007,NA,48114688201,24964,Silent
Slovenia,2007,female,55-74 years,31,223540,13.87,Slovenia2007,NA,48114688201,24964,Silent
Slovenia,2007,male,15-24 years,15,130849,11.46,Slovenia2007,NA,48114688201,24964,Millenials
Slovenia,2007,female,35-54 years,32,300437,10.65,Slovenia2007,NA,48114688201,24964,Boomers
Slovenia,2007,female,15-24 years,7,121715,5.75,Slovenia2007,NA,48114688201,24964,Millenials
Slovenia,2007,female,25-34 years,8,146261,5.47,Slovenia2007,NA,48114688201,24964,Generation X
Slovenia,2007,female,5-14 years,0,91679,0,Slovenia2007,NA,48114688201,24964,Generation Z
Slovenia,2007,male,5-14 years,0,97299,0,Slovenia2007,NA,48114688201,24964,Generation Z
South Africa,2007,male,25-34 years,86,4286162,2.01,South Africa2007,NA,299033511000,6708,Generation X
South Africa,2007,male,35-54 years,101,5090390,1.98,South Africa2007,NA,299033511000,6708,Boomers
South Africa,2007,male,15-24 years,92,5143929,1.79,South Africa2007,NA,299033511000,6708,Millenials
South Africa,2007,female,75+ years,7,472676,1.48,South Africa2007,NA,299033511000,6708,Silent
South Africa,2007,male,55-74 years,25,1905779,1.31,South Africa2007,NA,299033511000,6708,Silent
South Africa,2007,male,75+ years,3,239229,1.25,South Africa2007,NA,299033511000,6708,Silent
South Africa,2007,female,15-24 years,38,5065647,0.75,South Africa2007,NA,299033511000,6708,Millenials
South Africa,2007,female,35-54 years,28,5558737,0.5,South Africa2007,NA,299033511000,6708,Boomers
South Africa,2007,female,55-74 years,11,2411075,0.46,South Africa2007,NA,299033511000,6708,Silent
South Africa,2007,female,25-34 years,18,4186842,0.43,South Africa2007,NA,299033511000,6708,Generation X
South Africa,2007,male,5-14 years,6,5142720,0.12,South Africa2007,NA,299033511000,6708,Generation Z
South Africa,2007,female,5-14 years,2,5074249,0.04,South Africa2007,NA,299033511000,6708,Generation Z
Spain,2007,male,75+ years,536,1424885,37.62,Spain2007,NA,1479341637011,34769,Silent
Spain,2007,male,55-74 years,633,4065846,15.57,Spain2007,NA,1479341637011,34769,Silent
Spain,2007,male,35-54 years,841,6733333,12.49,Spain2007,NA,1479341637011,34769,Boomers
Spain,2007,male,25-34 years,332,3962434,8.38,Spain2007,NA,1479341637011,34769,Generation X
Spain,2007,female,75+ years,146,2265062,6.45,Spain2007,NA,1479341637011,34769,Silent
Spain,2007,female,55-74 years,248,4502070,5.51,Spain2007,NA,1479341637011,34769,Silent
Spain,2007,male,15-24 years,114,2609810,4.37,Spain2007,NA,1479341637011,34769,Millenials
Spain,2007,female,35-54 years,275,6607654,4.16,Spain2007,NA,1479341637011,34769,Boomers
Spain,2007,female,25-34 years,97,3690155,2.63,Spain2007,NA,1479341637011,34769,Generation X
Spain,2007,female,15-24 years,30,2477304,1.21,Spain2007,NA,1479341637011,34769,Millenials
Spain,2007,male,5-14 years,7,2161485,0.32,Spain2007,NA,1479341637011,34769,Generation Z
Spain,2007,female,5-14 years,5,2047289,0.24,Spain2007,NA,1479341637011,34769,Generation Z
Suriname,2007,male,75+ years,3,4718,63.59,Suriname2007,NA,2936612022,6397,Silent
Suriname,2007,male,25-34 years,24,39222,61.19,Suriname2007,NA,2936612022,6397,Generation X
Suriname,2007,male,35-54 years,35,63837,54.83,Suriname2007,NA,2936612022,6397,Boomers
Suriname,2007,male,55-74 years,10,23599,42.37,Suriname2007,NA,2936612022,6397,Silent
Suriname,2007,female,75+ years,2,6107,32.75,Suriname2007,NA,2936612022,6397,Silent
Suriname,2007,male,15-24 years,12,46375,25.88,Suriname2007,NA,2936612022,6397,Millenials
Suriname,2007,female,15-24 years,10,44452,22.5,Suriname2007,NA,2936612022,6397,Millenials
Suriname,2007,female,25-34 years,6,38545,15.57,Suriname2007,NA,2936612022,6397,Generation X
Suriname,2007,female,55-74 years,4,27614,14.49,Suriname2007,NA,2936612022,6397,Silent
Suriname,2007,female,35-54 years,7,62270,11.24,Suriname2007,NA,2936612022,6397,Boomers
Suriname,2007,female,5-14 years,3,49661,6.04,Suriname2007,NA,2936612022,6397,Generation Z
Suriname,2007,male,5-14 years,3,52686,5.69,Suriname2007,NA,2936612022,6397,Generation Z
Sweden,2007,male,75+ years,102,314248,32.46,Sweden2007,NA,487816328342,56531,Silent
Sweden,2007,male,35-54 years,298,1251142,23.82,Sweden2007,NA,487816328342,56531,Boomers
Sweden,2007,male,55-74 years,224,995361,22.5,Sweden2007,NA,487816328342,56531,Silent
Sweden,2007,male,25-34 years,103,585980,17.58,Sweden2007,NA,487816328342,56531,Generation X
Sweden,2007,male,15-24 years,69,604397,11.42,Sweden2007,NA,487816328342,56531,Millenials
Sweden,2007,female,35-54 years,129,1210389,10.66,Sweden2007,NA,487816328342,56531,Boomers
Sweden,2007,female,55-74 years,97,1018811,9.52,Sweden2007,NA,487816328342,56531,Silent
Sweden,2007,female,75+ years,34,485845,7,Sweden2007,NA,487816328342,56531,Silent
Sweden,2007,female,15-24 years,35,573531,6.1,Sweden2007,NA,487816328342,56531,Millenials
Sweden,2007,female,25-34 years,28,562738,4.98,Sweden2007,NA,487816328342,56531,Generation X
Sweden,2007,male,5-14 years,5,526368,0.95,Sweden2007,NA,487816328342,56531,Generation Z
Sweden,2007,female,5-14 years,2,500349,0.4,Sweden2007,NA,487816328342,56531,Generation Z
Switzerland,2007,male,75+ years,191,220706,86.54,Switzerland2007,NA,479913034322,66807,Silent
Switzerland,2007,male,55-74 years,275,751082,36.61,Switzerland2007,NA,479913034322,66807,Silent
Switzerland,2007,female,75+ years,122,373618,32.65,Switzerland2007,NA,479913034322,66807,Silent
Switzerland,2007,male,35-54 years,297,1173821,25.3,Switzerland2007,NA,479913034322,66807,Boomers
Switzerland,2007,female,55-74 years,138,802392,17.2,Switzerland2007,NA,479913034322,66807,Silent
Switzerland,2007,male,25-34 years,80,493019,16.23,Switzerland2007,NA,479913034322,66807,Generation X
Switzerland,2007,male,15-24 years,74,457991,16.16,Switzerland2007,NA,479913034322,66807,Millenials
Switzerland,2007,female,35-54 years,111,1159958,9.57,Switzerland2007,NA,479913034322,66807,Boomers
Switzerland,2007,female,15-24 years,36,441640,8.15,Switzerland2007,NA,479913034322,66807,Millenials
Switzerland,2007,female,25-34 years,32,497366,6.43,Switzerland2007,NA,479913034322,66807,Generation X
Switzerland,2007,male,5-14 years,3,417683,0.72,Switzerland2007,NA,479913034322,66807,Generation Z
Switzerland,2007,female,5-14 years,1,394319,0.25,Switzerland2007,NA,479913034322,66807,Generation Z
Thailand,2007,male,75+ years,104,708031,14.69,Thailand2007,NA,262942650544,4461,Silent
Thailand,2007,male,25-34 years,798,5444545,14.66,Thailand2007,NA,262942650544,4461,Generation X
Thailand,2007,male,55-74 years,470,3718870,12.64,Thailand2007,NA,262942650544,4461,Silent
Thailand,2007,male,35-54 years,1149,9422822,12.19,Thailand2007,NA,262942650544,4461,Boomers
Thailand,2007,male,15-24 years,406,4948804,8.2,Thailand2007,NA,262942650544,4461,Millenials
Thailand,2007,female,75+ years,43,1017629,4.23,Thailand2007,NA,262942650544,4461,Silent
Thailand,2007,female,55-74 years,155,4278519,3.62,Thailand2007,NA,262942650544,4461,Silent
Thailand,2007,female,35-54 years,356,9981463,3.57,Thailand2007,NA,262942650544,4461,Boomers
Thailand,2007,female,25-34 years,159,5419991,2.93,Thailand2007,NA,262942650544,4461,Generation X
Thailand,2007,female,15-24 years,89,4762664,1.87,Thailand2007,NA,262942650544,4461,Millenials
Thailand,2007,male,5-14 years,16,4752235,0.34,Thailand2007,NA,262942650544,4461,Generation Z
Thailand,2007,female,5-14 years,9,4486048,0.2,Thailand2007,NA,262942650544,4461,Generation Z
Trinidad and Tobago,2007,male,75+ years,5,13874,36.04,Trinidad and Tobago2007,NA,21642304046,17827,Silent
Trinidad and Tobago,2007,male,25-34 years,38,107378,35.39,Trinidad and Tobago2007,NA,21642304046,17827,Generation X
Trinidad and Tobago,2007,male,35-54 years,34,177478,19.16,Trinidad and Tobago2007,NA,21642304046,17827,Boomers
Trinidad and Tobago,2007,male,55-74 years,14,83938,16.68,Trinidad and Tobago2007,NA,21642304046,17827,Silent
Trinidad and Tobago,2007,male,15-24 years,20,125516,15.93,Trinidad and Tobago2007,NA,21642304046,17827,Millenials
Trinidad and Tobago,2007,female,25-34 years,6,106809,5.62,Trinidad and Tobago2007,NA,21642304046,17827,Generation X
Trinidad and Tobago,2007,female,75+ years,1,22983,4.35,Trinidad and Tobago2007,NA,21642304046,17827,Silent
Trinidad and Tobago,2007,female,55-74 years,3,92001,3.26,Trinidad and Tobago2007,NA,21642304046,17827,Silent
Trinidad and Tobago,2007,female,15-24 years,4,123176,3.25,Trinidad and Tobago2007,NA,21642304046,17827,Millenials
Trinidad and Tobago,2007,female,35-54 years,5,179070,2.79,Trinidad and Tobago2007,NA,21642304046,17827,Boomers
Trinidad and Tobago,2007,female,5-14 years,1,89716,1.11,Trinidad and Tobago2007,NA,21642304046,17827,Generation Z
Trinidad and Tobago,2007,male,5-14 years,0,92049,0,Trinidad and Tobago2007,NA,21642304046,17827,Generation Z
Turkmenistan,2007,male,25-34 years,77,389981,19.74,Turkmenistan2007,NA,12664165103,2916,Generation X
Turkmenistan,2007,male,35-54 years,92,520854,17.66,Turkmenistan2007,NA,12664165103,2916,Boomers
Turkmenistan,2007,male,55-74 years,23,157465,14.61,Turkmenistan2007,NA,12664165103,2916,Silent
Turkmenistan,2007,male,15-24 years,67,530314,12.63,Turkmenistan2007,NA,12664165103,2916,Millenials
Turkmenistan,2007,male,75+ years,2,27254,7.34,Turkmenistan2007,NA,12664165103,2916,Silent
Turkmenistan,2007,female,15-24 years,37,526222,7.03,Turkmenistan2007,NA,12664165103,2916,Millenials
Turkmenistan,2007,female,25-34 years,18,393748,4.57,Turkmenistan2007,NA,12664165103,2916,Generation X
Turkmenistan,2007,female,75+ years,2,50546,3.96,Turkmenistan2007,NA,12664165103,2916,Silent
Turkmenistan,2007,female,55-74 years,7,187318,3.74,Turkmenistan2007,NA,12664165103,2916,Silent
Turkmenistan,2007,female,35-54 years,17,565599,3.01,Turkmenistan2007,NA,12664165103,2916,Boomers
Turkmenistan,2007,male,5-14 years,8,502373,1.59,Turkmenistan2007,NA,12664165103,2916,Generation Z
Turkmenistan,2007,female,5-14 years,4,490983,0.81,Turkmenistan2007,NA,12664165103,2916,Generation Z
Ukraine,2007,male,75+ years,517,830015,62.29,Ukraine2007,NA,142719009901,3229,Silent
Ukraine,2007,male,35-54 years,3392,6292640,53.9,Ukraine2007,NA,142719009901,3229,Boomers
Ukraine,2007,male,55-74 years,1922,3792721,50.68,Ukraine2007,NA,142719009901,3229,Silent
Ukraine,2007,male,25-34 years,1546,3414696,45.27,Ukraine2007,NA,142719009901,3229,Generation X
Ukraine,2007,male,15-24 years,987,3673201,26.87,Ukraine2007,NA,142719009901,3229,Millenials
Ukraine,2007,female,75+ years,325,2125683,15.29,Ukraine2007,NA,142719009901,3229,Silent
Ukraine,2007,female,55-74 years,483,5668759,8.52,Ukraine2007,NA,142719009901,3229,Silent
Ukraine,2007,female,35-54 years,500,7060722,7.08,Ukraine2007,NA,142719009901,3229,Boomers
Ukraine,2007,female,25-34 years,181,3405078,5.32,Ukraine2007,NA,142719009901,3229,Generation X
Ukraine,2007,female,15-24 years,129,3511720,3.67,Ukraine2007,NA,142719009901,3229,Millenials
Ukraine,2007,male,5-14 years,39,2268187,1.72,Ukraine2007,NA,142719009901,3229,Generation Z
Ukraine,2007,female,5-14 years,11,2155250,0.51,Ukraine2007,NA,142719009901,3229,Generation Z
United Arab Emirates,2007,female,55-74 years,2,43719,4.57,United Arab Emirates2007,NA,257916133424,45285,Silent
United Arab Emirates,2007,male,15-24 years,18,710296,2.53,United Arab Emirates2007,NA,257916133424,45285,Millenials
United Arab Emirates,2007,male,35-54 years,35,1481890,2.36,United Arab Emirates2007,NA,257916133424,45285,Boomers
United Arab Emirates,2007,male,25-34 years,33,1586738,2.08,United Arab Emirates2007,NA,257916133424,45285,Generation X
United Arab Emirates,2007,male,55-74 years,2,128386,1.56,United Arab Emirates2007,NA,257916133424,45285,Silent
United Arab Emirates,2007,female,15-24 years,4,350408,1.14,United Arab Emirates2007,NA,257916133424,45285,Millenials
United Arab Emirates,2007,female,25-34 years,4,431502,0.93,United Arab Emirates2007,NA,257916133424,45285,Generation X
United Arab Emirates,2007,female,35-54 years,3,365164,0.82,United Arab Emirates2007,NA,257916133424,45285,Boomers
United Arab Emirates,2007,female,5-14 years,0,284824,0,United Arab Emirates2007,NA,257916133424,45285,Generation Z
United Arab Emirates,2007,female,75+ years,0,5982,0,United Arab Emirates2007,NA,257916133424,45285,Silent
United Arab Emirates,2007,male,5-14 years,0,297991,0,United Arab Emirates2007,NA,257916133424,45285,Generation Z
United Arab Emirates,2007,male,75+ years,0,8489,0,United Arab Emirates2007,NA,257916133424,45285,Silent
United Kingdom,2007,male,35-54 years,1332,8519029,15.64,United Kingdom2007,NA,3074359743898,53576,Boomers
United Kingdom,2007,male,25-34 years,547,3935970,13.9,United Kingdom2007,NA,3074359743898,53576,Generation X
United Kingdom,2007,male,75+ years,214,1834466,11.67,United Kingdom2007,NA,3074359743898,53576,Silent
United Kingdom,2007,male,55-74 years,613,5943853,10.31,United Kingdom2007,NA,3074359743898,53576,Silent
United Kingdom,2007,male,15-24 years,309,4193170,7.37,United Kingdom2007,NA,3074359743898,53576,Millenials
United Kingdom,2007,female,35-54 years,354,8709169,4.06,United Kingdom2007,NA,3074359743898,53576,Boomers
United Kingdom,2007,female,55-74 years,230,6345128,3.62,United Kingdom2007,NA,3074359743898,53576,Silent
United Kingdom,2007,female,25-34 years,132,3923507,3.36,United Kingdom2007,NA,3074359743898,53576,Generation X
United Kingdom,2007,female,75+ years,82,2886921,2.84,United Kingdom2007,NA,3074359743898,53576,Silent
United Kingdom,2007,female,15-24 years,70,3963103,1.77,United Kingdom2007,NA,3074359743898,53576,Millenials
United Kingdom,2007,male,5-14 years,10,3648686,0.27,United Kingdom2007,NA,3074359743898,53576,Generation Z
United Kingdom,2007,female,5-14 years,4,3479755,0.11,United Kingdom2007,NA,3074359743898,53576,Generation Z
United States,2007,male,75+ years,2566,7056824,36.36,United States2007,NA,14477635000000,51585,Silent
United States,2007,male,35-54 years,10978,42992076,25.53,United States2007,NA,14477635000000,51585,Boomers
United States,2007,male,55-74 years,5830,24661084,23.64,United States2007,NA,14477635000000,51585,Silent
United States,2007,male,25-34 years,4281,20531378,20.85,United States2007,NA,14477635000000,51585,Generation X
United States,2007,male,15-24 years,3481,22014323,15.81,United States2007,NA,14477635000000,51585,Millenials
United States,2007,female,35-54 years,3525,43607902,8.08,United States2007,NA,14477635000000,51585,Boomers
United States,2007,female,55-74 years,1684,27395858,6.15,United States2007,NA,14477635000000,51585,Silent
United States,2007,female,25-34 years,997,19839678,5.03,United States2007,NA,14477635000000,51585,Generation X
United States,2007,female,75+ years,411,11421017,3.6,United States2007,NA,14477635000000,51585,Silent
United States,2007,female,15-24 years,659,20765167,3.17,United States2007,NA,14477635000000,51585,Millenials
United States,2007,male,5-14 years,131,20659096,0.63,United States2007,NA,14477635000000,51585,Generation Z
United States,2007,female,5-14 years,53,19714203,0.27,United States2007,NA,14477635000000,51585,Generation Z
Uruguay,2007,male,75+ years,64,74790,85.57,Uruguay2007,NA,23410572634,7581,Silent
Uruguay,2007,male,55-74 years,114,248953,45.79,Uruguay2007,NA,23410572634,7581,Silent
Uruguay,2007,male,35-54 years,128,393092,32.56,Uruguay2007,NA,23410572634,7581,Boomers
Uruguay,2007,male,25-34 years,66,242488,27.22,Uruguay2007,NA,23410572634,7581,Generation X
Uruguay,2007,male,15-24 years,63,254712,24.73,Uruguay2007,NA,23410572634,7581,Millenials
Uruguay,2007,female,55-74 years,40,303537,13.18,Uruguay2007,NA,23410572634,7581,Silent
Uruguay,2007,female,35-54 years,48,416393,11.53,Uruguay2007,NA,23410572634,7581,Boomers
Uruguay,2007,female,75+ years,14,140384,9.97,Uruguay2007,NA,23410572634,7581,Silent
Uruguay,2007,female,15-24 years,19,246721,7.7,Uruguay2007,NA,23410572634,7581,Millenials
Uruguay,2007,female,25-34 years,14,240694,5.82,Uruguay2007,NA,23410572634,7581,Generation X
Uruguay,2007,male,5-14 years,6,268262,2.24,Uruguay2007,NA,23410572634,7581,Generation Z
Uruguay,2007,female,5-14 years,0,257931,0,Uruguay2007,NA,23410572634,7581,Generation Z
